#query_name	seed_eggNOG_ortholog	seed_ortholog_evalue	seed_ortholog_score	best_tax_level	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	taxonomic scope	eggNOG OGs	best eggNOG OG	COG Functional cat.	eggNOG free text desc.
orf00073_1	192222.Cj1058c	0.0	929.0	Epsilonproteobacteria	guaB	GO:0003674,GO:0003824,GO:0003938,GO:0005488,GO:0005515,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006139,GO:0006163,GO:0006164,GO:0006177,GO:0006183,GO:0006195,GO:0006204,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009116,GO:0009117,GO:0009119,GO:0009123,GO:0009124,GO:0009125,GO:0009126,GO:0009127,GO:0009128,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009154,GO:0009156,GO:0009158,GO:0009161,GO:0009163,GO:0009165,GO:0009166,GO:0009167,GO:0009168,GO:0009169,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009261,GO:0009314,GO:0009411,GO:0009416,GO:0009628,GO:0009987,GO:0016020,GO:0016491,GO:0016614,GO:0016616,GO:0018130,GO:0019438,GO:0019439,GO:0019637,GO:0019693,GO:0030312,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0040007,GO:0042278,GO:0042451,GO:0042455,GO:0042802,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046037,GO:0046039,GO:0046040,GO:0046128,GO:0046129,GO:0046390,GO:0046434,GO:0046483,GO:0046700,GO:0050896,GO:0055086,GO:0055114,GO:0071704,GO:0071944,GO:0072521,GO:0072522,GO:0072523,GO:0090407,GO:0097292,GO:0097293,GO:1901068,GO:1901070,GO:1901135,GO:1901136,GO:1901137,GO:1901292,GO:1901293,GO:1901360,GO:1901361,GO:1901362,GO:1901564,GO:1901565,GO:1901566,GO:1901575,GO:1901576,GO:1901657,GO:1901659	1.1.1.205	ko:K00088	ko00230,ko00983,ko01100,ko01110,map00230,map00983,map01100,map01110	M00050	R01130,R08240	RC00143,RC02207	ko00000,ko00001,ko00002,ko01000,ko04147			iAPECO1_1312.APECO1_4018,iECABU_c1320.ECABU_c28100,iECP_1309.ECP_2510,iECSF_1327.ECSF_2349,iUTI89_1310.UTI89_C2826,ic_1306.c3027	Bacteria	1MUJM@1224,2YMS3@29547,42M2M@68525,COG0516@1,COG0516@2,COG0517@1,COG0517@2	NA|NA|NA	F	Catalyzes the conversion of inosine 5'-phosphate (IMP) to xanthosine 5'-phosphate (XMP), the first committed and rate- limiting step in the de novo synthesis of guanine nucleotides, and therefore plays an important role in the regulation of cell growth
orf00074_1	192222.Cj1059c	9.43999999999e-313	853.0	Epsilonproteobacteria	gatA		6.3.5.6,6.3.5.7	ko:K02433	ko00970,ko01100,map00970,map01100		R03905,R04212	RC00010	ko00000,ko00001,ko01000,ko03029				Bacteria	1MUVQ@1224,2YMZK@29547,42MAH@68525,COG0154@1,COG0154@2	NA|NA|NA	J	Allows the formation of correctly charged Gln-tRNA(Gln) through the transamidation of misacylated Glu-tRNA(Gln) in organisms which lack glutaminyl-tRNA synthetase. The reaction takes place in the presence of glutamine and ATP through an activated gamma-phospho-Glu-tRNA(Gln)
orf00075_1	192222.Cj1061c	0.0	1818.0	Epsilonproteobacteria	ileS	GO:0003674,GO:0003824,GO:0004812,GO:0004822,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006139,GO:0006399,GO:0006412,GO:0006418,GO:0006428,GO:0006518,GO:0006520,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008270,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016070,GO:0016874,GO:0016875,GO:0019538,GO:0019752,GO:0034641,GO:0034645,GO:0034660,GO:0043038,GO:0043039,GO:0043043,GO:0043167,GO:0043169,GO:0043170,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0046872,GO:0046914,GO:0071704,GO:0090304,GO:0140098,GO:0140101,GO:1901360,GO:1901564,GO:1901566,GO:1901576	6.1.1.5	ko:K01870	ko00970,map00970	M00359,M00360	R03656	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016			iG2583_1286.G2583_0027,iPC815.YPO0475	Bacteria	1MVBQ@1224,2YMIZ@29547,42MKB@68525,COG0060@1,COG0060@2	NA|NA|NA	J	amino acids such as valine, to avoid such errors it has two additional distinct tRNA(Ile)-dependent editing activities. One activity is designated as 'pretransfer' editing and involves the hydrolysis of activated Val-AMP. The other activity is designated 'posttransfer' editing and involves deacylation of mischarged Val-tRNA(Ile)
orf00076_1	192222.Cj1062	1.5e-256	704.0	Epsilonproteobacteria	cinA		3.5.1.42	ko:K03742,ko:K03743	ko00760,map00760		R02322	RC00100	ko00000,ko00001,ko01000				Bacteria	1RH2Y@1224,2YMUS@29547,42MQ4@68525,COG1546@1,COG1546@2	NA|NA|NA	S	Belongs to the CinA family
orf00077_1	192222.Cj1063	1.14e-98	286.0	Epsilonproteobacteria	MA20_02285		2.3.1.57	ko:K00657	ko00330,ko01100,ko04216,map00330,map01100,map04216	M00135	R01154	RC00004,RC00096	ko00000,ko00001,ko00002,ko01000				Bacteria	1QWU1@1224,2YTAD@29547,43BVF@68525,COG0454@1,COG0454@2	NA|NA|NA	K	Acetyltransferase (GNAT) domain
orf00079_1	354242.CJJ81176_1083	2.08e-144	407.0	Epsilonproteobacteria	rdxA												Bacteria	1N95W@1224,2YTS9@29547,42RYF@68525,COG0778@1,COG0778@2	NA|NA|NA	C	Nitroreductase family
orf00081_1	192222.Cj1066	5.57e-126	360.0	Epsilonproteobacteria	rdxB												Bacteria	1R9VX@1224,2YP92@29547,42M0E@68525,COG0778@1,COG0778@2	NA|NA|NA	C	Nitroreductase family
orf00082_1	192222.Cj1067	1.69e-118	339.0	Epsilonproteobacteria	pgsA		2.7.8.5	ko:K00995	ko00564,ko01100,map00564,map01100		R01801	RC00002,RC00017,RC02795	ko00000,ko00001,ko01000			iIT341.HP1016	Bacteria	1RCZ7@1224,2YNX7@29547,42QQ4@68525,COG0558@1,COG0558@2	NA|NA|NA	I	Belongs to the CDP-alcohol phosphatidyltransferase class-I family
orf00083_1	192222.Cj1068	6.04e-250	687.0	Epsilonproteobacteria	rseP	GO:0008150,GO:0040007		ko:K11749,ko:K16922	ko02024,ko04112,map02024,map04112				ko00000,ko00001,ko01000,ko01002				Bacteria	1MU91@1224,2YM9A@29547,42NJ0@68525,COG0750@1,COG0750@2	NA|NA|NA	M	zinc metalloprotease
orf00084_1	192222.Cj1069	8.2e-210	579.0	Epsilonproteobacteria	ybjX	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006950,GO:0006974,GO:0008150,GO:0009987,GO:0033554,GO:0044424,GO:0044444,GO:0044464,GO:0050896,GO:0051716		ko:K09824					ko00000				Bacteria	1NTXF@1224,2YQA1@29547,42VVU@68525,COG2990@1,COG2990@2	NA|NA|NA	S	Protein of unknown function (DUF535)
orf00085_1	192222.Cj1070	2e-80	239.0	Epsilonproteobacteria	rpsF	GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0019538,GO:0019843,GO:0022626,GO:0022627,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0048027,GO:0070181,GO:0071704,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	4.3.1.19	ko:K01754,ko:K02990	ko00260,ko00290,ko01100,ko01110,ko01130,ko01200,ko01230,ko03010,map00260,map00290,map01100,map01110,map01130,map01200,map01230,map03010	M00178,M00570	R00220,R00996	RC00418,RC02600	br01610,ko00000,ko00001,ko00002,ko01000,ko03011,ko03029				Bacteria	1RH82@1224,2YPZ0@29547,42TJR@68525,COG0360@1,COG0360@2	NA|NA|NA	J	Binds together with S18 to 16S ribosomal RNA
orf00086_1	354242.CJJ81176_1089	4.61e-118	338.0	Epsilonproteobacteria	ssb			ko:K03111	ko03030,ko03430,ko03440,map03030,map03430,map03440				ko00000,ko00001,ko03029,ko03032,ko03400				Bacteria	1RCWT@1224,2YP9W@29547,42RN6@68525,COG0629@1,COG0629@2	NA|NA|NA	L	Plays an important role in DNA replication, recombination and repair. Binds to ssDNA and to an array of partner proteins to recruit them to their sites of action during DNA metabolism
orf00087_1	192222.Cj1072	6.73e-54	169.0	Epsilonproteobacteria	rpsR	GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0019538,GO:0019843,GO:0022626,GO:0022627,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0048027,GO:0070181,GO:0071704,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904		ko:K02963	ko03010,map03010	M00178			br01610,ko00000,ko00001,ko00002,ko03011				Bacteria	1MZ8U@1224,2YPHN@29547,42VJQ@68525,COG0238@1,COG0238@2	NA|NA|NA	J	Binds as a heterodimer with protein S6 to the central domain of the 16S rRNA, where it helps stabilize the platform of the 30S subunit
orf00088_1	354242.CJJ81176_1091	0.0	1498.0	Epsilonproteobacteria	lon		3.4.21.53	ko:K01338,ko:K08675	ko04112,map04112				ko00000,ko00001,ko01000,ko01002,ko03029				Bacteria	1MUV2@1224,2YMNT@29547,42M9W@68525,COG0466@1,COG0466@2	NA|NA|NA	O	ATP-dependent serine protease that mediates the selective degradation of mutant and abnormal proteins as well as certain short-lived regulatory proteins. Required for cellular homeostasis and for survival from DNA damage and developmental changes induced by stress. Degrades polypeptides processively to yield small peptide fragments that are 5 to 10 amino acids long. Binds to DNA in a double-stranded, site-specific manner
orf00089_1	192222.Cj1074c	4.88e-152	427.0	Epsilonproteobacteria	bamD	GO:0005575,GO:0005623,GO:0008104,GO:0008150,GO:0009279,GO:0009987,GO:0016020,GO:0016043,GO:0019867,GO:0022607,GO:0030312,GO:0030313,GO:0031224,GO:0031230,GO:0031241,GO:0031246,GO:0031975,GO:0032991,GO:0033036,GO:0034613,GO:0043163,GO:0043165,GO:0044085,GO:0044091,GO:0044425,GO:0044462,GO:0044464,GO:0045184,GO:0045229,GO:0051179,GO:0051205,GO:0051234,GO:0051641,GO:0061024,GO:0070727,GO:0071709,GO:0071840,GO:0071944,GO:0072657,GO:0090150,GO:0098552,GO:0098796,GO:1990063		ko:K05807,ko:K08309					ko00000,ko01000,ko01011,ko02000	1.B.33.1	GH23		Bacteria	1MVS5@1224,2YPC0@29547,42RV8@68525,COG4105@1,COG4105@2	NA|NA|NA	M	Part of the outer membrane protein assembly complex, which is involved in assembly and insertion of beta-barrel proteins into the outer membrane
orf00090_1	192222.Cj1075	2.13e-86	254.0	Epsilonproteobacteria	fliW			ko:K13626					ko00000,ko02035				Bacteria	1N347@1224,2YPKW@29547,42RNU@68525,COG1699@1,COG1699@2	NA|NA|NA	N	Binds to the C-terminal region of flagellin, which is implicated in polymerization, and participates in the assembly of the flagellum
orf00091_1	354242.CJJ81176_1094	3.95e-165	462.0	Epsilonproteobacteria	proC	GO:0003674,GO:0003824,GO:0004735,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006520,GO:0006560,GO:0006561,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009064,GO:0009084,GO:0009987,GO:0016053,GO:0016491,GO:0016645,GO:0016646,GO:0017144,GO:0018130,GO:0019752,GO:0042802,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046483,GO:0055114,GO:0055129,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	1.5.1.2	ko:K00286	ko00330,ko01100,ko01110,ko01130,ko01230,map00330,map01100,map01110,map01130,map01230	M00015	R01248,R01251,R03291,R03293	RC00054,RC00083	ko00000,ko00001,ko00002,ko01000			iAF987.Gmet_0899,iIT341.HP1158,iSBO_1134.SBO_0282,ic_1306.c0493	Bacteria	1R5J1@1224,2YNFY@29547,42P7F@68525,COG0345@1,COG0345@2	NA|NA|NA	E	Catalyzes the reduction of 1-pyrroline-5-carboxylate (PCA) to L-proline
orf00092_1	354242.CJJ81176_1095	1.07e-61	189.0	Epsilonproteobacteria	ctsT												Bacteria	1Q3WW@1224,2BTHQ@1,2YQRW@29547,32NQ6@2,42XXJ@68525	NA|NA|NA		
orf00093_1	354242.CJJ81176_1096	1.81e-145	411.0	Epsilonproteobacteria													Bacteria	1Q1FW@1224,2BNVW@1,2YQ33@29547,32HJS@2,42THV@68525	NA|NA|NA		
orf00094_1	192222.Cj1079	6.66e-88	259.0	Epsilonproteobacteria													Bacteria	1QN10@1224,2AYAR@1,2YPPS@29547,31QD9@2,42T1P@68525	NA|NA|NA		
orf00095_1	192222.Cj1080c	6.16e-143	404.0	Epsilonproteobacteria	hemD		2.1.1.107,4.2.1.75	ko:K01719,ko:K13542,ko:K13543	ko00860,ko01100,ko01110,ko01120,map00860,map01100,map01110,map01120	M00121	R03165,R03194	RC00003,RC00871,RC01861	ko00000,ko00001,ko00002,ko01000				Bacteria	1NMTP@1224,2YP0J@29547,42RBA@68525,COG1587@1,COG1587@2	NA|NA|NA	H	Uroporphyrinogen-III synthase
orf00096_1	192222.Cj1081c	2.6e-140	397.0	Epsilonproteobacteria	thiE	GO:0003674,GO:0003824,GO:0004789,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006725,GO:0006766,GO:0006767,GO:0006772,GO:0006790,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009110,GO:0009228,GO:0009987,GO:0016740,GO:0016765,GO:0017144,GO:0018130,GO:0019438,GO:0034641,GO:0042364,GO:0042723,GO:0042724,GO:0044237,GO:0044249,GO:0044271,GO:0044272,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046483,GO:0071704,GO:0072527,GO:0072528,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	2.5.1.3	ko:K00788	ko00730,ko01100,map00730,map01100	M00127	R03223,R10712	RC00224,RC03255,RC03397	ko00000,ko00001,ko00002,ko01000				Bacteria	1RDSU@1224,2YTRR@29547,42NTP@68525,COG0352@1,COG0352@2	NA|NA|NA	H	Condenses 4-methyl-5-(beta-hydroxyethyl)thiazole monophosphate (THZ-P) and 2-methyl-4-amino-5-hydroxymethyl pyrimidine pyrophosphate (HMP-PP) to form thiamine monophosphate (TMP)
orf00097_1	192222.Cj1082c	8.08e-192	532.0	Epsilonproteobacteria	thiD		2.5.1.3,2.7.1.49,2.7.4.7	ko:K00941,ko:K14153	ko00730,ko01100,map00730,map01100	M00127	R03223,R03471,R04509,R10712	RC00002,RC00017,RC00224,RC03255,RC03397	ko00000,ko00001,ko00002,ko01000			iAF987.Gmet_2909	Bacteria	1MU9J@1224,2YNKP@29547,42N1F@68525,COG0351@1,COG0351@2	NA|NA|NA	H	Phosphomethylpyrimidine kinase
orf00098_1	192222.Cj1083c	2.78e-153	431.0	Epsilonproteobacteria	magIII			ko:K07457					ko00000				Bacteria	1RDJ8@1224,2YP2S@29547,42QYA@68525,COG2231@1,COG2231@2	NA|NA|NA	L	endonuclease III
orf00099_1	192222.Cj1084c	8.38e-181	503.0	Epsilonproteobacteria				ko:K06923					ko00000				Bacteria	1MVMX@1224,2YN50@29547,42M13@68525,COG2607@1,COG2607@2	NA|NA|NA	S	Protein of unknown function (DUF815)
orf00100_1	192222.Cj1085c	0.0	1882.0	Epsilonproteobacteria	mfd		2.4.1.129,3.4.16.4	ko:K03723,ko:K05365	ko00550,ko03420,map00550,map03420		R04519	RC00005,RC00049	ko00000,ko00001,ko01000,ko01003,ko01011,ko03400		GT51		Bacteria	1MUXG@1224,2YMGZ@29547,42N8X@68525,COG1197@1,COG1197@2	NA|NA|NA	L	Couples transcription and DNA repair by recognizing RNA polymerase (RNAP) stalled at DNA lesions. Mediates ATP-dependent release of RNAP and its truncated transcript from the DNA, and recruitment of nucleotide excision repair machinery to the damaged site
orf00101_1	354242.CJJ81176_1104	3.12e-50	161.0	Epsilonproteobacteria													Bacteria	1MZG6@1224,2YQ7A@29547,42V9C@68525,COG1664@1,COG1664@2	NA|NA|NA	M	Integral membrane protein CcmA involved in cell shape determination
orf00102_1	192222.Cj1087c	5.33e-212	586.0	Epsilonproteobacteria	tagE			ko:K19304					ko00000,ko01000,ko01002,ko01011				Bacteria	1RB6E@1224,2YMRB@29547,43AE1@68525,COG0739@1,COG0739@2	NA|NA|NA	M	peptidase M23
orf00103_1	192222.Cj1088c	1.34e-264	726.0	Epsilonproteobacteria	folC	GO:0003674,GO:0003824,GO:0004326,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006575,GO:0006725,GO:0006732,GO:0006760,GO:0006761,GO:0006807,GO:0008150,GO:0008152,GO:0008841,GO:0009058,GO:0009108,GO:0009396,GO:0009987,GO:0016053,GO:0016874,GO:0016879,GO:0016881,GO:0018130,GO:0019438,GO:0019752,GO:0034641,GO:0042398,GO:0042558,GO:0042559,GO:0043436,GO:0043603,GO:0043604,GO:0043648,GO:0043650,GO:0044237,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046394,GO:0046452,GO:0046483,GO:0046900,GO:0046901,GO:0051186,GO:0051188,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	6.3.2.12,6.3.2.17	ko:K11754	ko00790,ko01100,map00790,map01100	M00126,M00841	R00942,R02237,R04241	RC00064,RC00090,RC00162	ko00000,ko00001,ko00002,ko01000			iAF987.Gmet_2475,iJN746.PP_1997,iSDY_1059.SDY_2514	Bacteria	1MVCH@1224,2YMRG@29547,42N08@68525,COG0285@1,COG0285@2	NA|NA|NA	H	folylpolyglutamate synthase
orf00104_1	192222.Cj1089c	0.0	891.0	Epsilonproteobacteria			3.1.3.3	ko:K07315					ko00000,ko01000,ko03021				Bacteria	1MXAW@1224,2YN3C@29547,42M6B@68525,COG2199@1,COG3706@2	NA|NA|NA	T	Diguanylate cyclase
orf00105_1	192222.Cj1090c	1.2e-114	329.0	Epsilonproteobacteria													Bacteria	1Q3XC@1224,2BTJ1@1,2YPVI@29547,32NRK@2,42RS4@68525	NA|NA|NA	S	Lipopolysaccharide-assembly
orf00106_1	192222.Cj1091c	0.0	1601.0	Epsilonproteobacteria	leuS	GO:0003674,GO:0003824,GO:0004812,GO:0004823,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006139,GO:0006399,GO:0006412,GO:0006418,GO:0006429,GO:0006518,GO:0006520,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016070,GO:0016874,GO:0016875,GO:0019538,GO:0019752,GO:0034641,GO:0034645,GO:0034660,GO:0043038,GO:0043039,GO:0043043,GO:0043170,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:0140098,GO:0140101,GO:1901360,GO:1901564,GO:1901566,GO:1901576	6.1.1.4	ko:K01869	ko00970,map00970	M00359,M00360	R03657	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016,ko03029			iAF987.Gmet_2300	Bacteria	1MV47@1224,2YMJY@29547,42MRQ@68525,COG0495@1,COG0495@2	NA|NA|NA	J	Belongs to the class-I aminoacyl-tRNA synthetase family
orf00107_1	192222.Cj1092c	5.71e-214	593.0	Epsilonproteobacteria	secF	GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0008104,GO:0008150,GO:0015031,GO:0015833,GO:0016020,GO:0016021,GO:0030312,GO:0031224,GO:0031226,GO:0033036,GO:0042886,GO:0044425,GO:0044459,GO:0044464,GO:0045184,GO:0051179,GO:0051234,GO:0071702,GO:0071705,GO:0071944		ko:K03072,ko:K03074,ko:K12257	ko02024,ko03060,ko03070,map02024,map03060,map03070	M00335			ko00000,ko00001,ko00002,ko02044	2.A.6.4,3.A.5.2,3.A.5.7			Bacteria	1MU74@1224,2YMM9@29547,42M2H@68525,COG0341@1,COG0341@2	NA|NA|NA	U	Part of the Sec protein translocase complex. Interacts with the SecYEG preprotein conducting channel. SecDF uses the proton motive force (PMF) to complete protein translocation after the ATP-dependent function of SecA
orf00108_1	354242.CJJ81176_1111	0.0	969.0	Epsilonproteobacteria	secD	GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0008104,GO:0008150,GO:0015031,GO:0015833,GO:0016020,GO:0016021,GO:0031224,GO:0031226,GO:0033036,GO:0042886,GO:0044425,GO:0044459,GO:0044464,GO:0045184,GO:0051179,GO:0051234,GO:0071702,GO:0071705,GO:0071944		ko:K03072,ko:K12257	ko02024,ko03060,ko03070,map02024,map03060,map03070	M00335			ko00000,ko00001,ko00002,ko02044	2.A.6.4,3.A.5.2,3.A.5.7			Bacteria	1MV5U@1224,2YM9I@29547,42M6V@68525,COG0342@1,COG0342@2	NA|NA|NA	U	Part of the Sec protein translocase complex. Interacts with the SecYEG preprotein conducting channel. SecDF uses the proton motive force (PMF) to complete protein translocation after the ATP-dependent function of SecA
orf00109_1	192222.Cj1094c	5.1e-38	128.0	Epsilonproteobacteria	yajC	GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0016020,GO:0016021,GO:0031224,GO:0031226,GO:0031522,GO:0032991,GO:0044425,GO:0044459,GO:0044464,GO:0071944		ko:K03210	ko02024,ko03060,ko03070,map02024,map03060,map03070	M00335			ko00000,ko00001,ko00002,ko02044	3.A.5.1,3.A.5.2			Bacteria	1MZT2@1224,2YPSE@29547,42V1U@68525,COG1862@1,COG1862@2	NA|NA|NA	U	Preprotein translocase
orf00110_1	192222.Cj1095	2.5e-303	828.0	Epsilonproteobacteria	lnt			ko:K03820					ko00000,ko01000		GT2		Bacteria	1MUBU@1224,2YMSR@29547,42MPS@68525,COG0815@1,COG0815@2	NA|NA|NA	M	apolipoprotein N-acyltransferase
orf00111_1	354242.CJJ81176_1114	7.74e-298	811.0	Epsilonproteobacteria	metK	GO:0003674,GO:0003824,GO:0004478,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0016740,GO:0016765,GO:0044424,GO:0044444,GO:0044464	2.5.1.6	ko:K00789	ko00270,ko01100,ko01110,ko01230,map00270,map01100,map01110,map01230	M00034,M00035,M00368,M00609	R00177,R04771	RC00021,RC01211	ko00000,ko00001,ko00002,ko01000				Bacteria	1MUFQ@1224,2YMJU@29547,42MFM@68525,COG0192@1,COG0192@2	NA|NA|NA	H	Catalyzes the formation of S-adenosylmethionine (AdoMet) from methionine and ATP. The overall synthetic reaction is composed of two sequential steps, AdoMet formation and the subsequent tripolyphosphate hydrolysis which occurs prior to release of AdoMet from the enzyme
orf00112_1	192222.Cj1097	4.75e-269	739.0	Epsilonproteobacteria	sstT	GO:0003333,GO:0003674,GO:0005215,GO:0005283,GO:0005295,GO:0005310,GO:0005342,GO:0005343,GO:0005416,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006812,GO:0006814,GO:0006820,GO:0006835,GO:0006865,GO:0008150,GO:0008324,GO:0008509,GO:0008514,GO:0015075,GO:0015077,GO:0015081,GO:0015171,GO:0015175,GO:0015291,GO:0015293,GO:0015294,GO:0015318,GO:0015370,GO:0015672,GO:0015711,GO:0015804,GO:0015849,GO:0016020,GO:0016021,GO:0017153,GO:0022804,GO:0022857,GO:0022890,GO:0030001,GO:0031224,GO:0032329,GO:0034220,GO:0035725,GO:0044425,GO:0044464,GO:0046873,GO:0046942,GO:0046943,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071705,GO:0071944,GO:0098655,GO:0098656,GO:0098660,GO:0098662,GO:1903825,GO:1905039		ko:K07862					ko00000,ko02000	2.A.23.4		iAF1260.b3089,iBWG_1329.BWG_2799,iECDH10B_1368.ECDH10B_3265,iECDH1ME8569_1439.ECDH1ME8569_2984,iECH74115_1262.ECH74115_4404,iECIAI1_1343.ECIAI1_3235,iECO103_1326.ECO103_3834,iECO111_1330.ECO111_3911,iECO26_1355.ECO26_4192,iECP_1309.ECP_3180,iECSE_1348.ECSE_3370,iECSP_1301.ECSP_4063,iECUMN_1333.ECUMN_3573,iECW_1372.ECW_m3356,iECs_1301.ECs3971,iEKO11_1354.EKO11_0630,iETEC_1333.ETEC_3359,iEcDH1_1363.EcDH1_0612,iEcE24377_1341.EcE24377A_3557,iG2583_1286.G2583_3813,iJO1366.b3089,iJR904.b3089,iSFV_1184.SFV_3130,iSSON_1240.SSON_3242,iUMNK88_1353.UMNK88_3845,iWFL_1372.ECW_m3356,iY75_1357.Y75_RS16050,iYL1228.KPN_03517,iZ_1308.Z4442	Bacteria	1MXE1@1224,2YMR7@29547,42M95@68525,COG3633@1,COG3633@2	NA|NA|NA	E	Involved in the import of serine and threonine into the cell, with the concomitant import of sodium (symport system)
