#query_name	seed_eggNOG_ortholog	seed_ortholog_evalue	seed_ortholog_score	best_tax_level	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	taxonomic scope	eggNOG OGs	best eggNOG OG	COG Functional cat.	eggNOG free text desc.
orf00029_1	354242.CJJ81176_1290	1.61e-162	456.0	Epsilonproteobacteria	pyrH	GO:0000287,GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005623,GO:0005886,GO:0006139,GO:0006213,GO:0006220,GO:0006221,GO:0006225,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009041,GO:0009058,GO:0009116,GO:0009117,GO:0009119,GO:0009123,GO:0009132,GO:0009133,GO:0009138,GO:0009139,GO:0009163,GO:0009165,GO:0009185,GO:0009188,GO:0009193,GO:0009194,GO:0009218,GO:0009220,GO:0009259,GO:0009260,GO:0009987,GO:0015949,GO:0016020,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016776,GO:0018130,GO:0019205,GO:0019438,GO:0019637,GO:0019693,GO:0033862,GO:0034404,GO:0034641,GO:0034654,GO:0040007,GO:0042455,GO:0043167,GO:0043169,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044464,GO:0046048,GO:0046131,GO:0046132,GO:0046134,GO:0046390,GO:0046483,GO:0046872,GO:0046940,GO:0050145,GO:0055086,GO:0071704,GO:0071944,GO:0072527,GO:0072528,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901657,GO:1901659	2.7.4.22	ko:K09903	ko00240,ko01100,map00240,map01100		R00158	RC00002	ko00000,ko00001,ko01000			iSB619.SA_RS06240	Bacteria	1MV3N@1224,2YMCQ@29547,42M3X@68525,COG0528@1,COG0528@2	NA|NA|NA	F	Catalyzes the reversible phosphorylation of UMP to UDP
orf00030_1	192222.Cj1275c	8.72e-237	657.0	Epsilonproteobacteria	spoIIQ	GO:0005575,GO:0005623,GO:0042601,GO:0042763,GO:0044464		ko:K06194,ko:K06386					ko00000	1.A.34.1.1,1.A.34.1.2			Bacteria	1QUJP@1224,2YT9A@29547,43BJK@68525,COG0739@1,COG0739@2	NA|NA|NA	M	peptidase M23
orf00031_1	192222.Cj1276c	5.15e-178	497.0	Epsilonproteobacteria	ftsX	GO:0005575,GO:0005618,GO:0005623,GO:0006928,GO:0008150,GO:0009274,GO:0009276,GO:0009605,GO:0009607,GO:0009615,GO:0009987,GO:0030312,GO:0030313,GO:0031975,GO:0040011,GO:0043207,GO:0044464,GO:0048870,GO:0050896,GO:0051179,GO:0051301,GO:0051674,GO:0051704,GO:0051707,GO:0071944,GO:0071976		ko:K09811,ko:K09812	ko02010,map02010	M00256			ko00000,ko00001,ko00002,ko02000,ko03036	3.A.1.140			Bacteria	1R85B@1224,2YNQW@29547,42PX3@68525,COG2177@1,COG2177@2	NA|NA|NA	D	Cell division protein FtsX
orf00032_1	192222.Cj1277c	2.51e-157	441.0	Epsilonproteobacteria	ftsE			ko:K09810,ko:K09812	ko02010,map02010	M00255,M00256			ko00000,ko00001,ko00002,ko01000,ko02000,ko03036	3.A.1.125,3.A.1.140			Bacteria	1NQZZ@1224,2YMBB@29547,43BN9@68525,COG1136@1,COG1136@2	NA|NA|NA	D	ATP-binding protein
orf00033_1	192222.Cj1278c	1.16e-282	772.0	Epsilonproteobacteria	trmB	GO:0001510,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0008168,GO:0008173,GO:0008175,GO:0008176,GO:0008757,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016423,GO:0016740,GO:0016741,GO:0030488,GO:0032259,GO:0032991,GO:0034470,GO:0034641,GO:0034660,GO:0034708,GO:0036265,GO:0040007,GO:0043170,GO:0043412,GO:0043414,GO:0043527,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:0106004,GO:0140098,GO:0140101,GO:1901360,GO:1902494,GO:1990234	2.1.1.297,2.1.1.33,2.4.99.12,2.4.99.13,2.4.99.14,2.4.99.15	ko:K02493,ko:K02527,ko:K03439	ko00540,ko01100,map00540,map01100	M00060,M00080	R04658,R05074,R09763,R10806	RC00003,RC00009,RC00077,RC00247,RC03279	ko00000,ko00001,ko00002,ko01000,ko01003,ko01005,ko03012,ko03016		GT30		Bacteria	1MUWJ@1224,2YMR1@29547,42M78@68525,COG0220@1,COG0220@2	NA|NA|NA	J	Catalyzes the formation of N(7)-methylguanine at position 46 (m7G46) in tRNA
orf00034_1	354242.CJJ81176_1295	4.56e-276	756.0	Epsilonproteobacteria				ko:K06882					ko00000				Bacteria	1R42S@1224,2YT1B@29547,43AEN@68525,COG4733@1,COG4733@2	NA|NA|NA	S	Fibronectin type III domain protein
orf00035_1	192222.Cj1280c	3.79e-223	616.0	Epsilonproteobacteria	rluD	GO:0000027,GO:0000154,GO:0000455,GO:0001522,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009451,GO:0009982,GO:0009987,GO:0010467,GO:0016043,GO:0016070,GO:0016072,GO:0016853,GO:0016866,GO:0022607,GO:0022613,GO:0022618,GO:0031118,GO:0034470,GO:0034622,GO:0034641,GO:0034660,GO:0042254,GO:0042255,GO:0042273,GO:0043170,GO:0043412,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0065003,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0090304,GO:1901360	5.4.99.23,5.4.99.28,5.4.99.29	ko:K06177,ko:K06180					ko00000,ko01000,ko03009,ko03016			iE2348C_1286.E2348C_2868,iECED1_1282.ECED1_3035,iECSF_1327.ECSF_2432	Bacteria	1MUBN@1224,2YMBD@29547,42MBA@68525,COG0564@1,COG0564@2	NA|NA|NA	J	Responsible for synthesis of pseudouridine from uracil
orf00036_1	354242.CJJ81176_1297	5.45e-246	677.0	Epsilonproteobacteria	rodA			ko:K03588,ko:K05837	ko04112,map04112				ko00000,ko00001,ko02000,ko03036	2.A.103.1			Bacteria	1MUK3@1224,2YMQ6@29547,42MQT@68525,COG0772@1,COG0772@2	NA|NA|NA	D	Belongs to the SEDS family
orf00037_1	192222.Cj1283	1.66e-303	830.0	Epsilonproteobacteria	ktrB			ko:K03498					ko00000,ko02000	2.A.38.1,2.A.38.4			Bacteria	1N412@1224,2YMWN@29547,42MBI@68525,COG0168@1,COG0168@2	NA|NA|NA	P	Potassium uptake protein
orf00038_1	192222.Cj1284	2.69e-145	410.0	Epsilonproteobacteria	ktrA			ko:K03499					ko00000,ko02000	2.A.38.1,2.A.38.4			Bacteria	1R7KM@1224,2YP5Q@29547,42PJH@68525,COG0569@1,COG0569@2	NA|NA|NA	P	uptake protein
orf00039_1	192222.Cj1285c	6.35e-152	427.0	Epsilonproteobacteria	mqnA		1.21.98.1,4.2.1.151	ko:K07081,ko:K11782,ko:K11784	ko00130,ko01110,map00130,map01110		R08588,R10666	RC02329,RC03232	ko00000,ko00001,ko01000				Bacteria	1RCS0@1224,2YN8T@29547,42MJZ@68525,COG1427@1,COG1427@2	NA|NA|NA	H	Catalyzes the dehydration of chorismate into 3- (1- carboxyvinyl)oxy benzoate, a step in the biosynthesis of menaquinone (MK, vitamin K2)
orf00040_1	354242.CJJ81176_1303	3.97e-117	337.0	Epsilonproteobacteria	upp	GO:0003674,GO:0003824,GO:0004849,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006206,GO:0006213,GO:0006220,GO:0006221,GO:0006222,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008655,GO:0009058,GO:0009112,GO:0009116,GO:0009117,GO:0009119,GO:0009123,GO:0009124,GO:0009129,GO:0009130,GO:0009156,GO:0009161,GO:0009163,GO:0009165,GO:0009173,GO:0009174,GO:0009218,GO:0009220,GO:0009259,GO:0009260,GO:0009987,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0018130,GO:0019205,GO:0019206,GO:0019438,GO:0019637,GO:0019693,GO:0034404,GO:0034641,GO:0034654,GO:0042455,GO:0043094,GO:0043097,GO:0043174,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046049,GO:0046131,GO:0046132,GO:0046134,GO:0046390,GO:0046483,GO:0055086,GO:0071704,GO:0072527,GO:0072528,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901657,GO:1901659	2.4.2.9	ko:K00761	ko00240,ko01100,map00240,map01100		R00966	RC00063	ko00000,ko00001,ko01000			iSB619.SA_RS11010	Bacteria	1MV4N@1224,2YMH0@29547,42NNR@68525,COG0035@1,COG0035@2	NA|NA|NA	F	Catalyzes the conversion of uracil and 5-phospho-alpha- D-ribose 1-diphosphate (PRPP) to UMP and diphosphate
orf00041_1	192222.Cj1287c	7.55e-284	777.0	Epsilonproteobacteria	maeB		1.1.1.38,1.1.1.40	ko:K00027,ko:K00029	ko00620,ko00710,ko01100,ko01120,ko01200,ko02020,map00620,map00710,map01100,map01120,map01200,map02020	M00169,M00172	R00214,R00216	RC00105	ko00000,ko00001,ko00002,ko01000				Bacteria	1MU0A@1224,2YMJJ@29547,42MDI@68525,COG0281@1,COG0281@2	NA|NA|NA	C	malic enzyme
orf00043_1	192222.Cj1288c	0.0	914.0	Epsilonproteobacteria	gltX	GO:0003674,GO:0003824,GO:0004812,GO:0004818,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006139,GO:0006399,GO:0006412,GO:0006418,GO:0006424,GO:0006518,GO:0006520,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008270,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016070,GO:0016874,GO:0016875,GO:0019538,GO:0019752,GO:0034641,GO:0034645,GO:0034660,GO:0043038,GO:0043039,GO:0043043,GO:0043167,GO:0043169,GO:0043170,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0046872,GO:0046914,GO:0071704,GO:0090304,GO:0140098,GO:0140101,GO:1901360,GO:1901564,GO:1901566,GO:1901576	6.1.1.17	ko:K01885	ko00860,ko00970,ko01100,ko01110,ko01120,map00860,map00970,map01100,map01110,map01120	M00121,M00359,M00360	R05578	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko02048,ko03016			iEC042_1314.EC042_2616,iIT341.HP0476	Bacteria	1MUCR@1224,2YMCW@29547,42MAI@68525,COG0008@1,COG0008@2	NA|NA|NA	J	Catalyzes the attachment of glutamate to tRNA(Glu) in a two-step reaction glutamate is first activated by ATP to form Glu-AMP and then transferred to the acceptor end of tRNA(Glu)
orf00044_1	354242.CJJ81176_1306	3.5e-182	508.0	Epsilonproteobacteria			5.2.1.8	ko:K01802,ko:K03771					ko00000,ko01000,ko03110				Bacteria	1N20M@1224,2YPHS@29547,42SXW@68525,COG0760@1,COG0760@2	NA|NA|NA	O	Chaperone involved in the correct folding and assembly of outer membrane proteins. Recognizes specific patterns of aromatic residues and the orientation of their side chains, which are found more frequently in integral outer membrane proteins. May act in both early periplasmic and late outer membrane-associated steps of protein maturation
orf00046_1	354242.CJJ81176_1307	0.0	871.0	Epsilonproteobacteria	accC		6.3.4.14,6.4.1.1,6.4.1.2	ko:K01959,ko:K01961	ko00020,ko00061,ko00620,ko00640,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,ko01212,ko01230,map00020,map00061,map00620,map00640,map00720,map01100,map01110,map01120,map01130,map01200,map01212,map01230	M00082,M00173,M00376,M00620	R00344,R00742,R04385	RC00040,RC00253,RC00367	ko00000,ko00001,ko00002,ko01000				Bacteria	1MU4H@1224,2YMWB@29547,42M14@68525,COG0439@1,COG0439@2	NA|NA|NA	I	Biotin carboxylase
orf00047_1	192222.Cj1291c	5.31e-102	295.0	Epsilonproteobacteria	accB		2.3.1.12,4.1.1.3,6.4.1.1	ko:K00627,ko:K01571,ko:K01960,ko:K02160	ko00010,ko00020,ko00061,ko00620,ko00640,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,ko01212,ko01230,map00010,map00020,map00061,map00620,map00640,map00720,map01100,map01110,map01120,map01130,map01200,map01212,map01230	M00082,M00173,M00307,M00376,M00620	R00209,R00217,R00344,R00742,R02569	RC00004,RC00040,RC00367,RC02742,RC02857	br01601,ko00000,ko00001,ko00002,ko01000,ko02000	3.B.1.1.1			Bacteria	1RCXA@1224,2YPM8@29547,42SQQ@68525,COG0511@1,COG0511@2	NA|NA|NA	I	first, biotin carboxylase catalyzes the carboxylation of the carrier protein and then the transcarboxylase transfers the carboxyl group to form malonyl-CoA
orf00049_1	683083.C414_000260184	6.34e-136	384.0	Epsilonproteobacteria	dcd	GO:0003674,GO:0003824,GO:0006139,GO:0006220,GO:0006244,GO:0006253,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008829,GO:0009056,GO:0009058,GO:0009117,GO:0009141,GO:0009143,GO:0009147,GO:0009149,GO:0009166,GO:0009200,GO:0009204,GO:0009211,GO:0009213,GO:0009219,GO:0009223,GO:0009262,GO:0009264,GO:0009394,GO:0009987,GO:0016787,GO:0016810,GO:0016814,GO:0018130,GO:0019239,GO:0019438,GO:0019439,GO:0019637,GO:0019692,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044271,GO:0044281,GO:0044283,GO:0046065,GO:0046386,GO:0046434,GO:0046483,GO:0046700,GO:0055086,GO:0071704,GO:0072527,GO:0072529,GO:1901135,GO:1901136,GO:1901292,GO:1901360,GO:1901361,GO:1901362,GO:1901564,GO:1901565,GO:1901575,GO:1901576	3.5.4.13	ko:K01494	ko00240,ko01100,map00240,map01100	M00053	R00568,R02325	RC00074	ko00000,ko00001,ko00002,ko01000				Bacteria	1MV2J@1224,2YMAE@29547,42MV8@68525,COG0717@1,COG0717@2	NA|NA|NA	F	Belongs to the dCTP deaminase family
orf00051_1	192222.Cj1293	1.31e-245	674.0	Epsilonproteobacteria	pseB		4.2.1.115,4.2.1.135	ko:K15894,ko:K15912	ko00520,map00520		R09697	RC02609	ko00000,ko00001,ko01000				Bacteria	1MWKY@1224,2YME6@29547,42M4P@68525,COG1086@1,COG1086@2	NA|NA|NA	M	UDP-N-acetylglucosamine 4,6-dehydratase
orf00052_1	192222.Cj1294	6.93e-260	713.0	Epsilonproteobacteria	pseC		2.6.1.102,2.6.1.92	ko:K13010,ko:K15895	ko00520,map00520		R09825,R10460	RC00006,RC00781	ko00000,ko00001,ko01000,ko01005,ko01007				Bacteria	1MUPN@1224,2YMNH@29547,42MTX@68525,COG0399@1,COG0399@2	NA|NA|NA	E	Belongs to the DegT DnrJ EryC1 family
orf00053_1	192222.Cj1295	6.34e-101	303.0	Epsilonproteobacteria													Bacteria	1NDWT@1224,2YMYV@29547,42PN9@68525,COG4310@1,COG4310@2	NA|NA|NA	Q	Domain of unknown function (DUF4910)
orf00054_1	192222.Cj1295	1.24e-97	295.0	Epsilonproteobacteria													Bacteria	1NDWT@1224,2YMYV@29547,42PN9@68525,COG4310@1,COG4310@2	NA|NA|NA	Q	Domain of unknown function (DUF4910)
orf00055_1	1367491.BN865_08330c	7.32e-162	456.0	Epsilonproteobacteria	yokD		2.3.1.81	ko:K00662					ko00000,ko01000,ko01504				Bacteria	1MZ5F@1224,2YNHP@29547,42N21@68525,COG2746@1,COG2746@2	NA|NA|NA	V	Updated (2006) note Literature search identified paper linking product function of Cj1296 Cj1297 Cj1298 to antimicrobial efflux pumps
orf00056_1	306263.Cla_1302	7.74e-34	117.0	Epsilonproteobacteria	acpP2			ko:K02078					ko00000,ko00001				Bacteria	1Q5SV@1224,2YS9X@29547,431RM@68525,COG0236@1,COG0236@2	NA|NA|NA	IQ	Carrier of the growing fatty acid chain in fatty acid biosynthesis
orf00057_1	306263.Cla_1303	1.08e-77	240.0	Epsilonproteobacteria			2.1.1.222,2.1.1.64	ko:K00568	ko00130,ko01100,ko01110,map00130,map01100,map01110	M00117	R04988,R05614,R08769,R08781	RC00003,RC00392,RC01895	ko00000,ko00001,ko00002,ko01000				Bacteria	1RCG6@1224,2YR8R@29547,42ZAV@68525,COG2227@1,COG2227@2	NA|NA|NA	H	Methyltransferase domain
orf00058_1	306263.Cla_1303	8.12e-40	139.0	Epsilonproteobacteria			2.1.1.222,2.1.1.64	ko:K00568	ko00130,ko01100,ko01110,map00130,map01100,map01110	M00117	R04988,R05614,R08769,R08781	RC00003,RC00392,RC01895	ko00000,ko00001,ko00002,ko01000				Bacteria	1RCG6@1224,2YR8R@29547,42ZAV@68525,COG2227@1,COG2227@2	NA|NA|NA	H	Methyltransferase domain
orf00059_1	192222.Cj1302	3.79e-41	147.0	Epsilonproteobacteria	Cj1302												Bacteria	1PNPC@1224,2YN7K@29547,42PPV@68525,COG3882@1,COG3882@2	NA|NA|NA	Q	HAD-superfamily phosphatase subfamily IIIC
orf00060_1	192222.Cj1302	6.31e-158	456.0	Epsilonproteobacteria	Cj1302												Bacteria	1PNPC@1224,2YN7K@29547,42PPV@68525,COG3882@1,COG3882@2	NA|NA|NA	Q	HAD-superfamily phosphatase subfamily IIIC
orf00061_1	354242.CJJ81176_1318	8.73e-74	234.0	Epsilonproteobacteria	Cj1302												Bacteria	1PNPC@1224,2YN7K@29547,42PPV@68525,COG3882@1,COG3882@2	NA|NA|NA	Q	HAD-superfamily phosphatase subfamily IIIC
orf00063_1	354242.CJJ81176_1319	4.31e-256	702.0	Epsilonproteobacteria	fabH		2.3.1.180	ko:K00648	ko00061,ko01100,ko01212,map00061,map01100,map01212	M00082,M00083	R10707	RC00004,RC02729,RC02888	ko00000,ko00001,ko00002,ko01000,ko01004				Bacteria	1RB2V@1224,2YPN9@29547,42RGY@68525,COG0332@1,COG0332@2	NA|NA|NA	I	3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III C terminal
orf00064_1	192222.Cj1304	7.46e-43	140.0	Epsilonproteobacteria	acpP3			ko:K02078					ko00000,ko00001				Bacteria	1P9FW@1224,2YQZZ@29547,33JU1@2,42X4K@68525,COG0236@1	NA|NA|NA	IQ	fatty acid biosynthetic process
orf00065_1	192222.Cj1306c	7.67e-189	530.0	Epsilonproteobacteria													Bacteria	1NV4Y@1224,2YN5F@29547,42N7G@68525,COG1506@1,COG1506@2	NA|NA|NA	E	no Hp match. A member of the 617 family of C.j. proteins containing homopolymeric tracts
orf00045_1	192222.Cj0699c	0.0	986.0	Epsilonproteobacteria	glnA	GO:0003674,GO:0003824,GO:0004356,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006520,GO:0006536,GO:0006541,GO:0006542,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009064,GO:0009084,GO:0009314,GO:0009628,GO:0009987,GO:0016053,GO:0016211,GO:0016853,GO:0016866,GO:0016874,GO:0016879,GO:0016880,GO:0019676,GO:0019740,GO:0019752,GO:0034022,GO:0042537,GO:0042802,GO:0043436,GO:0043648,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0050486,GO:0050896,GO:0071704,GO:1901360,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	5.4.4.3,6.3.1.2	ko:K01915,ko:K20712	ko00220,ko00250,ko00627,ko00630,ko00910,ko01100,ko01120,ko01230,ko02020,ko04217,ko04724,ko04727,map00220,map00250,map00627,map00630,map00910,map01100,map01120,map01230,map02020,map04217,map04724,map04727		R00253,R06988,R09284	RC00010,RC01754,RC02798	ko00000,ko00001,ko01000,ko04147			iJN746.PP_5046	Bacteria	1MUGQ@1224,2YNCK@29547,42M7A@68525,COG0174@1,COG0174@2	NA|NA|NA	E	glutamine synthetase
orf00042_1	354242.CJJ81176_0755	4.01e-169	476.0	Epsilonproteobacteria	potA_1			ko:K02052	ko02024,map02024	M00193			ko00000,ko00001,ko00002,ko02000	3.A.1.11			Bacteria	1MU3I@1224,2YNN0@29547,42MUK@68525,COG3842@1,COG3842@2	NA|NA|NA	P	Belongs to the ABC transporter superfamily
orf00048_1	192222.Cj1477c	2.6e-146	412.0	Epsilonproteobacteria	ppaX	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006259,GO:0006281,GO:0006725,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0008967,GO:0009987,GO:0016311,GO:0016787,GO:0016788,GO:0016791,GO:0033554,GO:0034641,GO:0042578,GO:0043170,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0050896,GO:0051716,GO:0071704,GO:0090304,GO:1901360	3.1.3.18,3.6.1.1	ko:K01091,ko:K06019,ko:K13292	ko00190,ko00630,ko01100,ko01110,ko01130,map00190,map00630,map01100,map01110,map01130		R01334	RC00017	ko00000,ko00001,ko01000				Bacteria	1RBMZ@1224,2YP44@29547,42RG3@68525,COG0546@1,COG0546@2	NA|NA|NA	S	Hydrolase
orf00050_1	192222.Cj1475c	3.05e-66	201.0	Epsilonproteobacteria	ctsR												Bacteria	1QM34@1224,2AXDN@1,2YQNE@29547,31PD0@2,42W5R@68525	NA|NA|NA		
