#query_name	seed_eggNOG_ortholog	seed_ortholog_evalue	seed_ortholog_score	best_tax_level	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	taxonomic scope	eggNOG OGs	best eggNOG OG	COG Functional cat.	eggNOG free text desc.
orf00090_1	192222.Cj1665	1.07e-56	179.0	Epsilonproteobacteria				ko:K03671	ko04621,ko05418,map04621,map05418				ko00000,ko00001,ko03110				Bacteria	1NIFY@1224,2YP51@29547,42UBP@68525,COG0526@1,COG0526@2	NA|NA|NA	CO	AhpC/TSA family
orf00091_1	192222.Cj1664	2.47e-110	317.0	Epsilonproteobacteria													Bacteria	1QDMY@1224,2YPRZ@29547,42T97@68525,COG0526@1,COG0526@2	NA|NA|NA	CO	Thioredoxin-like
orf00092_1	192222.Cj1663	3.84e-150	422.0	Epsilonproteobacteria	macB			ko:K02003,ko:K09810	ko02010,map02010	M00255,M00258			ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1,3.A.1.125			Bacteria	1Q3QX@1224,2YMBH@29547,42NVX@68525,COG1136@1,COG1136@2	NA|NA|NA	V	ABC transporter, ATP-binding protein
orf00093_1	192222.Cj1662	2.87e-234	648.0	Epsilonproteobacteria	Z012_06715			ko:K02004		M00258			ko00000,ko00002,ko02000	3.A.1			Bacteria	1R75G@1224,2YNAH@29547,42M8U@68525,COG0577@1,COG0577@2	NA|NA|NA	V	ABC transporter, permease protein
orf00094_1	354242.CJJ81176_1652	3e-290	795.0	Epsilonproteobacteria	macB_2			ko:K02004		M00258			ko00000,ko00002,ko02000	3.A.1			Bacteria	1PU2M@1224,2YN0M@29547,43AD5@68525,COG0577@1,COG0577@2	NA|NA|NA	V	Abc transporter, permease protein
orf00095_1	192222.Cj1660	1.55e-309	847.0	Epsilonproteobacteria			3.2.2.10	ko:K06966	ko00230,ko00240,map00230,map00240		R00182,R00510	RC00063,RC00318	ko00000,ko00001,ko01000				Bacteria	1R507@1224,2YM97@29547,42NQA@68525,COG3350@1,COG3350@2,COG4393@1,COG4393@2	NA|NA|NA	S	integral membrane protein
orf00096_1	192222.Cj1659	4.68e-130	369.0	Epsilonproteobacteria	tpd			ko:K07230					ko00000,ko02000	2.A.108.2.10,2.A.108.2.4,2.A.108.2.9			Bacteria	1RA2Z@1224,2YMZJ@29547,42Q45@68525,COG3470@1,COG3470@2	NA|NA|NA	P	Fe2+ transport protein
orf00097_1	192222.Cj1658	0.0	1280.0	Epsilonproteobacteria	efeU_1			ko:K07243					ko00000,ko02000	2.A.108.1,2.A.108.2			Bacteria	1MXHM@1224,2YM7W@29547,42MNW@68525,COG0672@1,COG0672@2	NA|NA|NA	P	Iron permease, FTR1 family
orf00099_1	192222.Cj1656c	4.93e-31	109.0	Epsilonproteobacteria													Bacteria	1PV3P@1224,2AF5A@1,2YQYB@29547,31541@2,42XJX@68525	NA|NA|NA	S	Putative motility protein
orf00100_1	354242.CJJ81176_1646	1.75e-259	712.0	Epsilonproteobacteria	nhaA	GO:0003674,GO:0005215,GO:0005451,GO:0005488,GO:0005543,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006812,GO:0006814,GO:0006873,GO:0006875,GO:0006883,GO:0006885,GO:0006950,GO:0006970,GO:0008150,GO:0008289,GO:0008324,GO:0009628,GO:0009651,GO:0009987,GO:0015075,GO:0015077,GO:0015078,GO:0015081,GO:0015291,GO:0015297,GO:0015298,GO:0015299,GO:0015318,GO:0015385,GO:0015491,GO:0015672,GO:0016020,GO:0016021,GO:0019725,GO:0022804,GO:0022857,GO:0022890,GO:0030001,GO:0030003,GO:0030004,GO:0030641,GO:0031224,GO:0031226,GO:0034220,GO:0035725,GO:0042592,GO:0043157,GO:0043167,GO:0043168,GO:0044425,GO:0044459,GO:0044464,GO:0046873,GO:0048878,GO:0050801,GO:0050896,GO:0051179,GO:0051234,GO:0051453,GO:0055065,GO:0055067,GO:0055078,GO:0055080,GO:0055082,GO:0055085,GO:0065007,GO:0065008,GO:0071944,GO:0098655,GO:0098660,GO:0098662,GO:0098771,GO:0099516,GO:1901611,GO:1901612,GO:1902600		ko:K03313					ko00000,ko02000	2.A.33.1		iSF_1195.SF0016,iSFxv_1172.SFxv_0017,iS_1188.S0018	Bacteria	1MW15@1224,2YMCS@29547,42MBN@68525,COG3004@1,COG3004@2	NA|NA|NA	P	Na( ) H( ) antiporter that extrudes sodium in exchange for external protons
orf00101_1	192222.Cj1654c	7.9e-268	734.0	Epsilonproteobacteria	nhaA	GO:0003674,GO:0005215,GO:0005451,GO:0005488,GO:0005543,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006812,GO:0006814,GO:0006873,GO:0006875,GO:0006883,GO:0006885,GO:0006950,GO:0006970,GO:0008150,GO:0008289,GO:0008324,GO:0009628,GO:0009651,GO:0009987,GO:0015075,GO:0015077,GO:0015078,GO:0015081,GO:0015291,GO:0015297,GO:0015298,GO:0015299,GO:0015318,GO:0015385,GO:0015491,GO:0015672,GO:0016020,GO:0016021,GO:0019725,GO:0022804,GO:0022857,GO:0022890,GO:0030001,GO:0030003,GO:0030004,GO:0030641,GO:0031224,GO:0031226,GO:0034220,GO:0035725,GO:0042592,GO:0043157,GO:0043167,GO:0043168,GO:0044425,GO:0044459,GO:0044464,GO:0046873,GO:0048878,GO:0050801,GO:0050896,GO:0051179,GO:0051234,GO:0051453,GO:0055065,GO:0055067,GO:0055078,GO:0055080,GO:0055082,GO:0055085,GO:0065007,GO:0065008,GO:0071944,GO:0098655,GO:0098660,GO:0098662,GO:0098771,GO:0099516,GO:1901611,GO:1901612,GO:1902600		ko:K03313					ko00000,ko02000	2.A.33.1		iSF_1195.SF0016,iSFxv_1172.SFxv_0017,iS_1188.S0018	Bacteria	1MW15@1224,2YMCS@29547,42MBN@68525,COG3004@1,COG3004@2	NA|NA|NA	P	Na( ) H( ) antiporter that extrudes sodium in exchange for external protons
orf00102_1	192222.Cj1653c	2.16e-106	306.0	Epsilonproteobacteria	spr	GO:0000270,GO:0003674,GO:0003824,GO:0004175,GO:0006022,GO:0006508,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0009254,GO:0016787,GO:0019538,GO:0030203,GO:0043170,GO:0044238,GO:0070011,GO:0071704,GO:0140096,GO:1901135,GO:1901564	3.4.17.13	ko:K13694,ko:K13695					ko00000,ko01000,ko01002,ko01011				Bacteria	1N0EE@1224,2YPKY@29547,42V3C@68525,COG0791@1,COG0791@2	NA|NA|NA	M	NlpC/P60 family
orf00103_1	192222.Cj1652c	2.47e-173	484.0	Epsilonproteobacteria	murI	GO:0000270,GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0006022,GO:0006023,GO:0006024,GO:0006807,GO:0008150,GO:0008152,GO:0008881,GO:0009058,GO:0009059,GO:0009252,GO:0009273,GO:0009987,GO:0016853,GO:0016854,GO:0016855,GO:0030203,GO:0034645,GO:0036361,GO:0042546,GO:0042802,GO:0043170,GO:0044036,GO:0044038,GO:0044085,GO:0044237,GO:0044249,GO:0044260,GO:0047661,GO:0070589,GO:0071554,GO:0071704,GO:0071840,GO:1901135,GO:1901137,GO:1901564,GO:1901566,GO:1901576	5.1.1.3	ko:K01776	ko00471,ko01100,map00471,map01100		R00260	RC00302	ko00000,ko00001,ko01000,ko01011				Bacteria	1NAI2@1224,2YN3D@29547,42P58@68525,COG0796@1,COG0796@2	NA|NA|NA	M	Provides the (R)-glutamate required for cell wall biosynthesis
orf00104_1	354242.CJJ81176_1642	3.06e-187	519.0	Epsilonproteobacteria	map		3.4.11.18	ko:K01265					ko00000,ko01000,ko01002				Bacteria	1MU99@1224,2YM98@29547,42MM5@68525,COG0024@1,COG0024@2	NA|NA|NA	E	Methionine aminopeptidase
orf00105_1	192222.Cj1650	5.77e-111	319.0	Epsilonproteobacteria													Bacteria	1PZXX@1224,2AHUW@1,2YP0Y@29547,3187P@2,42RB5@68525	NA|NA|NA	S	Flagellar FLiS export co-chaperone, HP1076
orf00106_1	192222.Cj1649	3.34e-125	357.0	Epsilonproteobacteria	MA20_38065			ko:K02067,ko:K09857,ko:K18480	ko02010,map02010	M00210,M00669,M00670			ko00000,ko00001,ko00002,ko02000	3.A.1.27,3.A.1.27.1			Bacteria	1Q0UI@1224,2YPND@29547,42SHP@68525,COG3218@1,COG3218@2	NA|NA|NA	S	ABC-type transport auxiliary lipoprotein component
orf00107_1	354242.CJJ81176_1639	7.45e-162	459.0	Epsilonproteobacteria	iamC			ko:K02067	ko02010,map02010	M00210,M00669,M00670			ko00000,ko00001,ko00002,ko02000	3.A.1.27			Bacteria	1MU4B@1224,2YP5G@29547,42RPB@68525,COG1463@1,COG1463@2	NA|NA|NA	Q	ABC-type transport system involved in resistance to organic solvents periplasmic component
orf00108_1	192222.Cj1647	1.55e-165	463.0	Epsilonproteobacteria	iamA			ko:K02065,ko:K02067	ko02010,map02010	M00210,M00669,M00670			ko00000,ko00001,ko00002,ko02000	3.A.1.27			Bacteria	1MUSD@1224,2YNB7@29547,42NTG@68525,COG1127@1,COG1127@2	NA|NA|NA	Q	abc transporter atp-binding protein
orf00109_1	354242.CJJ81176_1637	7.29e-247	680.0	Epsilonproteobacteria	mlaB	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006950,GO:0006974,GO:0008150,GO:0009987,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0033554,GO:0042221,GO:0044424,GO:0044444,GO:0044464,GO:0046677,GO:0050896,GO:0051716		ko:K02066,ko:K04749,ko:K07122	ko02010,map02010	M00210,M00669,M00670			ko00000,ko00001,ko00002,ko02000,ko03021	3.A.1.27,3.A.1.27.3			Bacteria	1MVPN@1224,2YMCB@29547,42MG3@68525,COG0767@1,COG0767@2,COG3113@1,COG3113@2	NA|NA|NA	Q	ABC-type transport system involved in resistance to organic solvents permease component
orf00111_1	192222.Cj1645	0.0	1249.0	Epsilonproteobacteria	tkt	GO:0000302,GO:0003674,GO:0003824,GO:0004802,GO:0005488,GO:0005575,GO:0005576,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006081,GO:0006098,GO:0006139,GO:0006355,GO:0006725,GO:0006732,GO:0006733,GO:0006739,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0006979,GO:0008150,GO:0008152,GO:0009052,GO:0009117,GO:0009635,GO:0009636,GO:0009719,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0010033,GO:0010035,GO:0010243,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0016020,GO:0016740,GO:0016744,GO:0019219,GO:0019222,GO:0019362,GO:0019637,GO:0019682,GO:0019693,GO:0019842,GO:0030145,GO:0030312,GO:0030976,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0032991,GO:0033554,GO:0034599,GO:0034614,GO:0034641,GO:0035690,GO:0036094,GO:0036245,GO:0040007,GO:0042221,GO:0042493,GO:0042542,GO:0043167,GO:0043168,GO:0043169,GO:0044237,GO:0044238,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0045893,GO:0045935,GO:0046483,GO:0046496,GO:0046677,GO:0046872,GO:0046914,GO:0048037,GO:0048518,GO:0048522,GO:0050662,GO:0050789,GO:0050794,GO:0050896,GO:0051156,GO:0051171,GO:0051173,GO:0051186,GO:0051252,GO:0051254,GO:0051716,GO:0055086,GO:0060255,GO:0065007,GO:0070301,GO:0070887,GO:0071236,GO:0071310,GO:0071417,GO:0071495,GO:0071704,GO:0071944,GO:0072524,GO:0072747,GO:0072756,GO:0080090,GO:0097159,GO:0097237,GO:1901135,GO:1901322,GO:1901360,GO:1901363,GO:1901562,GO:1901564,GO:1901654,GO:1901655,GO:1901681,GO:1901698,GO:1901699,GO:1901700,GO:1901701,GO:1902680,GO:1903506,GO:1903508,GO:2000112,GO:2001141	2.2.1.1	ko:K00615	ko00030,ko00710,ko01051,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00710,map01051,map01100,map01110,map01120,map01130,map01200,map01230	M00004,M00007,M00165,M00167	R01067,R01641,R01830,R06590	RC00032,RC00226,RC00571,RC01560	ko00000,ko00001,ko00002,ko01000			iECABU_c1320.ECABU_c27750,iLF82_1304.LF82_2271,iNRG857_1313.NRG857_12300,iSDY_1059.SDY_3141,iYL1228.KPN_01127,iYL1228.KPN_02799,ic_1306.c2990	Bacteria	1MUEY@1224,2YMEN@29547,42M80@68525,COG0021@1,COG0021@2	NA|NA|NA	G	Catalyzes the transfer of a two-carbon ketol group from a ketose donor to an aldose acceptor, via a covalent intermediate with the cofactor thiamine pyrophosphate
orf00112_1	192222.Cj1644	2.06e-195	542.0	Epsilonproteobacteria	ispA	GO:0003674,GO:0003824,GO:0004161,GO:0004311,GO:0004337,GO:0004659,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006629,GO:0006644,GO:0006720,GO:0006721,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0008299,GO:0008610,GO:0008654,GO:0009058,GO:0009536,GO:0009842,GO:0009987,GO:0016114,GO:0016740,GO:0016765,GO:0019637,GO:0033383,GO:0033384,GO:0033385,GO:0033386,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044424,GO:0044444,GO:0044464,GO:0045337,GO:0045338,GO:0071704,GO:0090407,GO:1901576	2.5.1.1,2.5.1.10,2.5.1.29,2.5.1.90	ko:K00795,ko:K02523,ko:K13789	ko00900,ko01100,ko01110,ko01130,map00900,map01100,map01110,map01130	M00364,M00366	R01658,R02003,R02061,R09248	RC00279	ko00000,ko00001,ko00002,ko01000,ko01006			iPC815.YPO3176,iSFV_1184.SFV_0386	Bacteria	1MWNG@1224,2YMV8@29547,42NPN@68525,COG0142@1,COG0142@2	NA|NA|NA	H	Belongs to the FPP GGPP synthase family
orf00113_1	192222.Cj1643	1.47e-264	724.0	Epsilonproteobacteria													Bacteria	1QV19@1224,2YNEU@29547,42N98@68525,COG0793@1,COG0793@2	NA|NA|NA	M	Domain present in PSD-95, Dlg, and ZO-1/2.
orf00114_1	192222.Cj1642	1.14e-62	192.0	Epsilonproteobacteria	ybaB	GO:0003674,GO:0003676,GO:0003677,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0044424,GO:0044444,GO:0044464,GO:0097159,GO:1901363		ko:K06187,ko:K09747	ko03440,map03440				ko00000,ko00001,ko03400				Bacteria	1Q3T8@1224,2YPUE@29547,42UGW@68525,COG0718@1,COG0718@2	NA|NA|NA	S	Binds to DNA and alters its conformation. May be involved in regulation of gene expression, nucleoid organization and DNA protection
orf00115_1	192222.Cj1641	8.54e-305	831.0	Epsilonproteobacteria	murE		6.3.2.10,6.3.2.13	ko:K01928,ko:K15792	ko00300,ko00550,map00300,map00550		R02788,R04617	RC00064,RC00090,RC00141	ko00000,ko00001,ko01000,ko01011				Bacteria	1MU6P@1224,2YN43@29547,42NKY@68525,COG0769@1,COG0769@2	NA|NA|NA	M	Catalyzes the addition of meso-diaminopimelic acid to the nucleotide precursor UDP-N-acetylmuramoyl-L-alanyl-D-glutamate (UMAG) in the biosynthesis of bacterial cell-wall peptidoglycan
orf00116_1	192222.Cj1640	5.01e-127	361.0	Epsilonproteobacteria													Bacteria	1PZWA@1224,2BJAC@1,2YSZ9@29547,32DK7@2,42R8N@68525	NA|NA|NA		
orf00117_1	192222.Cj1639	1.43e-59	183.0	Epsilonproteobacteria				ko:K13819					ko00000				Bacteria	1MVQ1@1224,2YPSA@29547,42V85@68525,COG0694@1,COG0694@2	NA|NA|NA	O	Nitrogen fixation protein NifU
orf00118_1	192222.Cj1638	0.0	1179.0	Epsilonproteobacteria	dnaG			ko:K02316	ko03030,map03030				ko00000,ko00001,ko01000,ko03032				Bacteria	1MUHC@1224,2YMJR@29547,42MDZ@68525,COG0358@1,COG0358@2	NA|NA|NA	L	RNA polymerase that catalyzes the synthesis of short RNA molecules used as primers for DNA polymerase during DNA replication
orf00119_1	354242.CJJ81176_1628	6.14e-232	639.0	Epsilonproteobacteria				ko:K19804					ko00000				Bacteria	1QUIS@1224,2YMKN@29547,42M7G@68525,COG2956@1,COG2956@2	NA|NA|NA	G	tetratricopeptide repeat
orf00120_1	192222.Cj1636c	9.66e-107	307.0	Epsilonproteobacteria	rnhA		3.1.26.4	ko:K03469	ko03030,map03030				ko00000,ko00001,ko01000,ko03032				Bacteria	1RCZ1@1224,2YP9V@29547,42SIR@68525,COG0328@1,COG0328@2	NA|NA|NA	L	Endonuclease that specifically degrades the RNA of RNA- DNA hybrids
orf00121_1	354242.CJJ81176_1626	1.43e-151	427.0	Epsilonproteobacteria	rnc	GO:0003674,GO:0003676,GO:0003723,GO:0003725,GO:0003824,GO:0004518,GO:0004519,GO:0004521,GO:0004525,GO:0004540,GO:0005488,GO:0005515,GO:0006139,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0010467,GO:0016070,GO:0016787,GO:0016788,GO:0016891,GO:0016893,GO:0032296,GO:0034641,GO:0042802,GO:0043170,GO:0044237,GO:0044238,GO:0046483,GO:0071704,GO:0090304,GO:0090305,GO:0090501,GO:0090502,GO:0097159,GO:0140098,GO:1901360,GO:1901363	3.1.26.3,3.1.3.97	ko:K03685,ko:K07053	ko03008,ko05205,map03008,map05205		R00188,R11188	RC00078	ko00000,ko00001,ko01000,ko03009,ko03019,ko03036				Bacteria	1MUQ6@1224,2YMPW@29547,42MIP@68525,COG0571@1,COG0571@2	NA|NA|NA	J	Digests double-stranded RNA. Involved in the processing of primary rRNA transcript to yield the immediate precursors to the large and small rRNAs (23S and 16S). Processes some mRNAs, and tRNAs when they are encoded in the rRNA operon. Processes pre- crRNA and tracrRNA of type II CRISPR loci if present in the organism
orf00123_1	354242.CJJ81176_1625	9.47e-260	712.0	Epsilonproteobacteria	aroC	GO:0000166,GO:0003674,GO:0003824,GO:0004107,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006520,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009072,GO:0009073,GO:0009423,GO:0009987,GO:0010181,GO:0016053,GO:0016829,GO:0016835,GO:0016838,GO:0019438,GO:0019752,GO:0032553,GO:0036094,GO:0042802,GO:0043167,GO:0043168,GO:0043436,GO:0043648,GO:0043650,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046417,GO:0048037,GO:0050662,GO:0071704,GO:0097159,GO:0097367,GO:1901265,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901576	4.2.3.5	ko:K01736	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230	M00022	R01714	RC00586	ko00000,ko00001,ko00002,ko01000			iE2348C_1286.E2348C_2469,iEC55989_1330.EC55989_2573,iECO103_1326.ECO103_2794,iECO111_1330.ECO111_3077,iECO26_1355.ECO26_3317,iECSE_1348.ECSE_2638,iECW_1372.ECW_m2518,iEKO11_1354.EKO11_1436,iIT341.HP0663,iJN678.aroC,iSSON_1240.SSON_2387,iUMNK88_1353.UMNK88_2882,iWFL_1372.ECW_m2518	Bacteria	1MU98@1224,2YN3Z@29547,42MF9@68525,COG0082@1,COG0082@2	NA|NA|NA	E	Catalyzes the anti-1,4-elimination of the C-3 phosphate and the C-6 proR hydrogen from 5-enolpyruvylshikimate-3-phosphate (EPSP) to yield chorismate, which is the branch point compound that serves as the starting substrate for the three terminal pathways of aromatic amino acid biosynthesis. This reaction introduces a second double bond into the aromatic ring system
orf00125_1	354242.CJJ81176_1624	4e-232	639.0	Epsilonproteobacteria	tilS		2.8.1.13,6.3.4.19	ko:K00566,ko:K04075,ko:K06864	ko04122,map04122		R08700,R09597	RC02313,RC02315,RC02633,RC02634	ko00000,ko00001,ko01000,ko03016				Bacteria	1QUIT@1224,2YT92@29547,43BJ7@68525,COG0037@1,COG0037@2	NA|NA|NA	D	Thiamine biosynthesis protein (ThiI)
orf00126_1	192222.Cj1632c	1.72e-28	102.0	Epsilonproteobacteria													Bacteria	1Q6RP@1224,2BMHC@1,2YSJY@29547,32G26@2,433NJ@68525	NA|NA|NA		
orf00127_1	192222.Cj1631c	1.12e-187	523.0	Epsilonproteobacteria													Bacteria	1Q0HM@1224,2AI55@1,2YPDP@29547,318JE@2,42S4F@68525	NA|NA|NA		
orf00128_1	192222.Cj1630	1.53e-41	141.0	Epsilonproteobacteria	tonB			ko:K03832					ko00000,ko02000	2.C.1.1			Bacteria	1NDQZ@1224,2YQ0S@29547,42VIY@68525,COG0810@1,COG0810@2	NA|NA|NA	U	Interacts with outer membrane receptor proteins that carry out high-affinity binding and energy dependent uptake into the periplasmic space of specific substrates. It could act to transduce energy from the cytoplasmic membrane to specific energy- requiring processes in the outer membrane, resulting in the release into the periplasm of ligands bound by these outer membrane proteins
orf00129_1	192222.Cj1630	1.1e-47	158.0	Epsilonproteobacteria	tonB			ko:K03832					ko00000,ko02000	2.C.1.1			Bacteria	1NDQZ@1224,2YQ0S@29547,42VIY@68525,COG0810@1,COG0810@2	NA|NA|NA	U	Interacts with outer membrane receptor proteins that carry out high-affinity binding and energy dependent uptake into the periplasmic space of specific substrates. It could act to transduce energy from the cytoplasmic membrane to specific energy- requiring processes in the outer membrane, resulting in the release into the periplasm of ligands bound by these outer membrane proteins
orf00130_1	192222.Cj1629	4.47e-79	236.0	Epsilonproteobacteria	exbD	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944		ko:K03559					ko00000,ko02000	1.A.30.2.1			Bacteria	1N9DN@1224,2YT6C@29547,42TPJ@68525,COG0848@1,COG0848@2	NA|NA|NA	U	TonB system transport protein ExbD
orf00131_1	192222.Cj1628	2.69e-88	260.0	Epsilonproteobacteria	exbB	GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0008104,GO:0008150,GO:0015031,GO:0015833,GO:0016020,GO:0016021,GO:0017038,GO:0031224,GO:0031226,GO:0033036,GO:0042886,GO:0044425,GO:0044459,GO:0044464,GO:0045184,GO:0051179,GO:0051234,GO:0071702,GO:0071705,GO:0071944		ko:K03561,ko:K03562	ko01120,map01120				ko00000,ko02000	1.A.30.2.1,1.A.30.2.2			Bacteria	1RK2P@1224,2YTR6@29547,42RR0@68525,COG0811@1,COG0811@2	NA|NA|NA	U	TonB system transport protein ExbB
orf00132_1	192222.Cj1627c	1.62e-175	489.0	Proteobacteria													Bacteria	1N26E@1224,COG4859@1,COG4859@2	NA|NA|NA	S	chaperone-mediated protein folding
orf00133_1	192222.Cj1626c	3.87e-91	267.0	Epsilonproteobacteria													Bacteria	1PDDN@1224,2YPIB@29547,42TE4@68525,COG3212@1,COG3212@2	NA|NA|NA	S	Putative beta-lactamase-inhibitor-like, PepSY-like
orf00134_1	192222.Cj1625c	2.45e-287	786.0	Epsilonproteobacteria	tdcC	GO:0003333,GO:0003674,GO:0005215,GO:0005342,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006812,GO:0006820,GO:0006855,GO:0006865,GO:0008150,GO:0008324,GO:0008509,GO:0008514,GO:0015075,GO:0015077,GO:0015078,GO:0015171,GO:0015175,GO:0015179,GO:0015194,GO:0015195,GO:0015238,GO:0015291,GO:0015293,GO:0015294,GO:0015295,GO:0015318,GO:0015672,GO:0015711,GO:0015804,GO:0015807,GO:0015825,GO:0015826,GO:0015849,GO:0015893,GO:0016020,GO:0016021,GO:0022804,GO:0022857,GO:0022889,GO:0022890,GO:0031224,GO:0031226,GO:0032329,GO:0034220,GO:0042221,GO:0042493,GO:0044425,GO:0044459,GO:0044464,GO:0046942,GO:0046943,GO:0050896,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071705,GO:0071944,GO:0098655,GO:0098656,GO:0098660,GO:0098662,GO:1902475,GO:1902600,GO:1903825,GO:1905039		ko:K03837,ko:K03838					ko00000,ko02000	2.A.42.2.1,2.A.42.2.2		iAPECO1_1312.APECO1_3308,iE2348C_1286.E2348C_3406,iEC55989_1330.EC55989_3533,iECABU_c1320.ECABU_c35330,iECED1_1282.ECED1_3781,iECIAI1_1343.ECIAI1_3265,iECNA114_1301.ECNA114_4343,iECO103_1326.ECO103_3863,iECO26_1355.ECO26_4221,iECOK1_1307.ECOK1_3543,iECP_1309.ECP_3209,iECSE_1348.ECSE_3400,iECSF_1327.ECSF_2956,iECW_1372.ECW_m3385,iEKO11_1354.EKO11_0601,iLF82_1304.LF82_2232,iNRG857_1313.NRG857_15495,iSBO_1134.SBO_2981,iSbBS512_1146.SbBS512_E3241,iUMN146_1321.UM146_00750,iUTI89_1310.UTI89_C3551,iWFL_1372.ECW_m3385,ic_1306.c3874	Bacteria	1NQFA@1224,2YN5K@29547,42MC6@68525,COG0814@1,COG0814@2	NA|NA|NA	E	serine transporter
orf00135_1	354242.CJJ81176_1615	0.0	872.0	Epsilonproteobacteria	sdaAB	GO:0003674,GO:0003824,GO:0003941,GO:0016829,GO:0016840,GO:0016841	4.3.1.17	ko:K01752	ko00260,ko00270,ko01100,ko01110,ko01130,ko01200,ko01230,map00260,map00270,map01100,map01110,map01130,map01200,map01230		R00220,R00590	RC00331,RC02600	ko00000,ko00001,ko01000				Bacteria	1MUZN@1224,2YNQE@29547,42N88@68525,COG1760@1,COG1760@2	NA|NA|NA	E	L-serine deaminase
orf00136_1	354242.CJJ81176_1614	1.06e-108	314.0	Epsilonproteobacteria													Bacteria	1Q019@1224,2AHWW@1,2YPC7@29547,3189S@2,42RFE@68525	NA|NA|NA		
orf00137_1	354242.CJJ81176_1613	1.04e-243	669.0	Epsilonproteobacteria	ribD	GO:0006139,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009451,GO:0009987,GO:0016070,GO:0034641,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0046483,GO:0071704,GO:0090304,GO:1901360	1.1.1.193,3.5.4.26	ko:K01498,ko:K11752	ko00740,ko01100,ko01110,ko02024,map00740,map01100,map01110,map02024	M00125	R03458,R03459	RC00204,RC00933	ko00000,ko00001,ko00002,ko01000			iAF987.Gmet_1624,iLJ478.TM1828	Bacteria	1MUWT@1224,2YMPP@29547,42NBS@68525,COG0117@1,COG0117@2,COG1985@1,COG1985@2	NA|NA|NA	H	riboflavin biosynthesis protein
orf00138_1	354242.CJJ81176_1608	2.29e-172	481.0	Epsilonproteobacteria				ko:K07221,ko:K09807					ko00000,ko02000	1.B.5.1			Bacteria	1Q92B@1224,2YNYR@29547,42RCH@68525,COG2968@1,COG2968@2	NA|NA|NA	S	Membrane
orf00139_1	192222.Cj1620c	1.03e-240	662.0	Epsilonproteobacteria	mutY			ko:K03575	ko03410,map03410				ko00000,ko00001,ko01000,ko03400				Bacteria	1MUD4@1224,2YN5V@29547,42PDR@68525,COG1194@1,COG1194@2	NA|NA|NA	L	a g-specific adenine glycosylase
